StartDate;EndDate;Status;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;DistributionChannel;UserLanguage;consent;dilemma;chicken;offer;respond;public;attention1;risk1;willingness_negRec1;willingness_negRec2;willingness_altruism1;description_posRec1;description_negRec3;description_attention2;description_trust;risk160;risk80;risk40;risk60;risk70;risk50;risk20;risk30;risk10;risk120;risk100;risk90;risk110;risk140;risk150;risk130;risk240;risk200;risk180;risk190;risk170;risk220;risk230;risk210;risk280;risk260;risk270;risk250;risk300;risk290;risk310;posRec2;altruism2;gender;age;valCode
31-5-2018 13:00;31-5-2018 13:04;IP Address;100;229;TRUE;31-5-2018 13:04;R_2R4vvtOyo5IDtrf;anonymous;EN;agree;Cooperate;Chicken;2 dollars;6 dollars;0 dollars;6 dollars;6;10;10;5;10;5;10;0;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;;50/50 chance;;;;;;;;;;;;;;;;;;;5 dollars;0;Male;25 - 34;967471134
31-5-2018 04:32;31-5-2018 04:38;IP Address;100;346;TRUE;31-5-2018 04:38;R_3M6AFlrnlRstklr;anonymous;EN;agree;Cooperate;Chicken;10 dollars;8 dollars;0 dollars;6 dollars;6;10;10;1;5;8;;1;50/50 chance;;;;;;;;;;;;;;;;Sure payment;Sure payment;Sure payment;;50/50 chance;;;;;;;;;;;0 dollars;0;Male;25 - 34;979802547
31-5-2018 10:45;31-5-2018 10:50;IP Address;100;290;TRUE;31-5-2018 10:50;R_10xycvn3nFvmZZ4;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;8 dollars;6 dollars;2;2;3;7;6;1;10;8;Sure payment;Sure payment;50/50 chance;Sure payment;;50/50 chance;;;;;;;;;;;;;;;;;;;;;;;;;;10 dollars;100;Female;45 - 54;984934960
31-5-2018 10:36;31-5-2018 10:45;IP Address;100;514;TRUE;31-5-2018 10:45;R_8zSzQQWa6Mi7DdT;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;6 dollars;2;1;2;6;8;0;10;2;Sure payment;50/50 chance;;;;;;;;50/50 chance;;;;50/50 chance;Sure payment;;;;;;;;;;;;;;;;;20 dollars;100;Male;25 - 34;987282540
31-5-2018 11:27;31-5-2018 11:33;IP Address;100;374;TRUE;31-5-2018 11:33;R_1pQAU5GHZiXw5Yw;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;6 dollars;7;8;5;8;6;1;10;7;50/50 chance;;;;;;;;;;;;;;;;50/50 chance;;;;;;;;Sure payment;;;;50/50 chance;;50/50 chance;15 dollars;250;Female;25 - 34;992570526
31-5-2018 10:38;31-5-2018 10:47;IP Address;100;555;TRUE;31-5-2018 10:47;R_30nPnErmDqzHteU;anonymous;EN;agree;Defect;Dare;5 dollars;4 dollars;1 dollar;6 dollars;3;6;7;8;7;6;10;6;Sure payment;50/50 chance;;;;;;;;Sure payment;Sure payment;50/50 chance;;;;;;;;;;;;;;;;;;;;15 dollars;100;Female;25 - 34;999130295
31-5-2018 04:32;31-5-2018 04:38;IP Address;100;368;TRUE;31-5-2018 04:38;R_1fa6fLOraDYgbrg;anonymous;EN;agree;Cooperate;Chicken;5 dollars;1 dollar;6 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 04:40;31-5-2018 04:43;IP Address;100;138;TRUE;31-5-2018 04:43;R_2rDgU1Uh9RzszLa;anonymous;EN;agree;Cooperate;Chicken;3 dollars;3 dollars;10 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 04:39;31-5-2018 04:52;IP Address;100;779;TRUE;31-5-2018 04:52;R_C3pvBz5X7UhxkfD;anonymous;EN;agree;Cooperate;Chicken;3 dollars;5 dollars;2 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 06:40;31-5-2018 06:42;IP Address;100;117;TRUE;31-5-2018 06:42;R_3RqitMbhf5i51pW;anonymous;EN;agree;Cooperate;Chicken;3 dollars;3 dollars;7 dollars;8 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 06:43;31-5-2018 06:45;IP Address;100;127;TRUE;31-5-2018 06:45;R_RluUyhOAmUWs2FH;anonymous;EN;agree;Cooperate;Chicken;5 dollars;3 dollars;5 dollars;8 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 06:41;31-5-2018 06:45;IP Address;100;271;TRUE;31-5-2018 06:46;R_2t04sd3brrt6bDp;anonymous;EN;agree;Cooperate;Chicken;5 dollars;3 dollars;7 dollars;6 dollars;9;5;4;8;7;7;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 06:46;31-5-2018 06:47;IP Address;100;29;TRUE;31-5-2018 06:47;R_2TI8U4pv6QQ7ZEQ;anonymous;EN;agree;Cooperate;Chicken;4 dollars;6 dollars;4 dollars;3 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 06:49;31-5-2018 06:49;IP Address;100;29;TRUE;31-5-2018 06:49;R_2CvlDqFPIGXYPfR;anonymous;EN;agree;Cooperate;Chicken;3 dollars;3 dollars;3 dollars;3 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 06:48;31-5-2018 06:50;IP Address;100;93;TRUE;31-5-2018 06:50;R_2wgCr6sKYHzo3Rb;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;10 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 06:55;31-5-2018 06:56;IP Address;100;59;TRUE;31-5-2018 06:56;R_3lVJSiBjTz0Evc9;anonymous;EN;agree;Cooperate;Chicken;1 dollar;2 dollars;0 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 06:55;31-5-2018 06:56;IP Address;100;69;TRUE;31-5-2018 06:56;R_2OJXdMlBTniuUun;anonymous;EN;agree;Cooperate;Dare;5 dollars;5 dollars;10 dollars;8 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 06:51;31-5-2018 06:59;IP Address;100;447;TRUE;31-5-2018 06:59;R_25KGQ9i1Eqw5dhn;anonymous;EN;agree;Cooperate;Chicken;6 dollars;5 dollars;10 dollars;6 dollars;6;6;6;8;7;5;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 07:16;31-5-2018 07:17;IP Address;100;84;TRUE;31-5-2018 07:17;R_2OMSQP1enJvG72W;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 07:12;31-5-2018 07:20;IP Address;100;505;TRUE;31-5-2018 07:20;R_1CftGriV5jLairX;anonymous;EN;agree;Cooperate;Dare;7 dollars;3 dollars;7 dollars;8 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 07:24;31-5-2018 07:29;IP Address;100;335;TRUE;31-5-2018 07:29;R_3Eot8cvKWKOQlFE;anonymous;EN;agree;Cooperate;Dare;5 dollars;10 dollars;10 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 07:50;31-5-2018 07:52;IP Address;100;131;TRUE;31-5-2018 07:52;R_3IcWVOhRmHc6boA;anonymous;EN;agree;Cooperate;Chicken;9 dollars;7 dollars;5 dollars;9 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 08:17;31-5-2018 08:19;IP Address;100;134;TRUE;31-5-2018 08:19;R_QlBr8dR1VYUBiHn;anonymous;EN;agree;Cooperate;Chicken;10 dollars;1 dollar;10 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 08:19;31-5-2018 08:22;IP Address;100;157;TRUE;31-5-2018 08:22;R_6EWMRUMwLOLu5bz;anonymous;EN;agree;Cooperate;Dare;4 dollars;5 dollars;10 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 08:24;31-5-2018 08:25;IP Address;100;74;TRUE;31-5-2018 08:25;R_2EmjH9DAcbptMIr;anonymous;EN;agree;Cooperate;Chicken;2 dollars;5 dollars;6 dollars;8 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 08:29;31-5-2018 08:30;IP Address;100;76;TRUE;31-5-2018 08:30;R_PB5AsNeugThY8F3;anonymous;EN;agree;Cooperate;Chicken;3 dollars;3 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 08:29;31-5-2018 08:48;IP Address;100;1131;TRUE;31-5-2018 08:48;R_UaJ8dBajeuBkzVn;anonymous;EN;agree;Cooperate;Chicken;5 dollars;4 dollars;8 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 09:18;31-5-2018 09:21;IP Address;100;193;TRUE;31-5-2018 09:21;R_s58xQt0UkvMeH8l;anonymous;EN;agree;Cooperate;Chicken;3 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 09:24;31-5-2018 09:25;IP Address;100;59;TRUE;31-5-2018 09:25;R_2amF00sMwFGongy;anonymous;EN;agree;Cooperate;Chicken;7 dollars;3 dollars;4 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 09:26;31-5-2018 09:28;IP Address;100;98;TRUE;31-5-2018 09:28;R_qCqyVg2qADFXkhr;anonymous;EN;agree;Cooperate;Chicken;3 dollars;4 dollars;7 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 09:33;31-5-2018 09:34;IP Address;100;58;TRUE;31-5-2018 09:34;R_bJmcFQzc5y1Gi9H;anonymous;EN;agree;Cooperate;Chicken;8 dollars;3 dollars;4 dollars;6 dollars;6;3;8;9;8;8;9;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 09:38;31-5-2018 09:39;IP Address;100;65;TRUE;31-5-2018 09:39;R_271FXA5lOVFUX5X;anonymous;EN;agree;Cooperate;Chicken;3 dollars;3 dollars;3 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:36;31-5-2018 10:37;IP Address;100;61;TRUE;31-5-2018 10:37;R_3JkEmHnZNyhBnMt;anonymous;EN;agree;Cooperate;Dare;4 dollars;1 dollar;2 dollars;3 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:37;31-5-2018 10:37;IP Address;100;38;TRUE;31-5-2018 10:37;R_PHd9qrnZH8wwSKB;anonymous;EN;agree;Cooperate;Chicken;0 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:36;31-5-2018 10:38;IP Address;100;116;TRUE;31-5-2018 10:38;R_20UaFQUMSvczedB;anonymous;EN;agree;Cooperate;Dare;2 dollars;1 dollar;2 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:36;31-5-2018 10:39;IP Address;100;143;TRUE;31-5-2018 10:39;R_2SHtO3m7itI43m0;anonymous;EN;agree;Defect;Chicken;5 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:39;31-5-2018 10:40;IP Address;100;61;TRUE;31-5-2018 10:40;R_xo60oVstdtnBgQx;anonymous;EN;agree;Cooperate;Chicken;5 dollars;4 dollars;3 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:38;31-5-2018 10:40;IP Address;100;103;TRUE;31-5-2018 10:40;R_1geATBN9B245erL;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:39;31-5-2018 10:40;IP Address;100;64;TRUE;31-5-2018 10:40;R_1jcxaHOWnENBrm0;anonymous;EN;agree;Cooperate;Chicken;3 dollars;3 dollars;1 dollar;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:39;31-5-2018 10:41;IP Address;100;90;TRUE;31-5-2018 10:41;R_zThYGgSEF9MjuXn;anonymous;EN;agree;Cooperate;Chicken;4 dollars;3 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:39;31-5-2018 10:41;IP Address;100;94;TRUE;31-5-2018 10:41;R_2vZERiclEg20GRp;anonymous;EN;agree;Cooperate;Chicken;5 dollars;4 dollars;5 dollars;8 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:41;31-5-2018 10:41;IP Address;100;30;TRUE;31-5-2018 10:41;R_1DItSImqruiPqJD;anonymous;EN;agree;Cooperate;Chicken;1 dollar;3 dollars;1 dollar;2 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:40;31-5-2018 10:42;IP Address;100;88;TRUE;31-5-2018 10:42;R_2ZEzX9ajb8MyvL8;anonymous;EN;agree;Cooperate;Chicken;3 dollars;3 dollars;8 dollars;3 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:39;31-5-2018 10:42;IP Address;100;183;TRUE;31-5-2018 10:42;R_2eWO35Fdz3PxOo2;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:38;31-5-2018 10:42;IP Address;100;247;TRUE;31-5-2018 10:42;R_7VWjzKsWbms5hiF;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;2 dollars;2 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:39;31-5-2018 10:42;IP Address;100;185;TRUE;31-5-2018 10:42;R_1qeAb3RESyLU9sJ;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:39;31-5-2018 10:43;IP Address;100;236;TRUE;31-5-2018 10:43;R_0cVloVn3z4z3rtn;anonymous;EN;agree;Cooperate;Chicken;0 dollars;5 dollars;10 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:38;31-5-2018 10:43;IP Address;100;299;TRUE;31-5-2018 10:43;R_2zirMgRtf9JLg43;anonymous;EN;agree;Cooperate;Chicken;2 dollars;2 dollars;5 dollars;3 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:40;31-5-2018 10:43;IP Address;100;189;TRUE;31-5-2018 10:43;R_1GwZUtQs4T8z0Ov;anonymous;EN;agree;Cooperate;Chicken;2 dollars;2 dollars;2 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:41;31-5-2018 10:43;IP Address;100;154;TRUE;31-5-2018 10:43;R_3HowiCkhk1bdDkz;anonymous;EN;agree;Defect;Dare;4 dollars;7 dollars;0 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:43;31-5-2018 10:43;IP Address;100;50;TRUE;31-5-2018 10:43;R_3j1Ed5t01GR9kta;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:42;31-5-2018 10:44;IP Address;100;99;TRUE;31-5-2018 10:44;R_1r1HboRkjb6NSNn;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:43;31-5-2018 10:44;IP Address;100;85;TRUE;31-5-2018 10:44;R_2X1jEBmKRpJPnHW;anonymous;EN;agree;Cooperate;Chicken;5 dollars;4 dollars;10 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:44;31-5-2018 10:45;IP Address;100;66;TRUE;31-5-2018 10:45;R_1FaJTN7pElXiUEq;anonymous;EN;agree;Cooperate;Chicken;4 dollars;3 dollars;2 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:41;31-5-2018 10:45;IP Address;100;229;TRUE;31-5-2018 10:45;R_3JlcEBEMU5izaxR;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:44;31-5-2018 10:46;IP Address;100;95;TRUE;31-5-2018 10:46;R_31SNRDwEEisa6PF;anonymous;EN;agree;Defect;Dare;3 dollars;5 dollars;0 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:45;31-5-2018 10:46;IP Address;100;57;TRUE;31-5-2018 10:46;R_1n29cO7uQ9z0yI7;anonymous;EN;agree;Cooperate;Chicken;4 dollars;7 dollars;7 dollars;6 dollars;8;8;8;8;7;7;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:43;31-5-2018 10:46;IP Address;100;183;TRUE;31-5-2018 10:46;R_3MPWqwoq2G5Fpdi;anonymous;EN;agree;Cooperate;Chicken;5 dollars;3 dollars;6 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:43;31-5-2018 10:47;IP Address;100;249;TRUE;31-5-2018 10:47;R_1jN6nd0CH7AjOIu;anonymous;EN;agree;Cooperate;Chicken;3 dollars;3 dollars;6 dollars;3 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:42;31-5-2018 10:47;IP Address;100;316;TRUE;31-5-2018 10:47;R_1r1GoTPqlHarzYo;anonymous;EN;agree;Cooperate;Dare;3 dollars;5 dollars;10 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:47;31-5-2018 10:48;IP Address;100;35;TRUE;31-5-2018 10:48;R_3rFWKNIQJ8qyEkV;anonymous;EN;agree;Cooperate;Chicken;4 dollars;5 dollars;7 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:47;31-5-2018 10:49;IP Address;100;94;TRUE;31-5-2018 10:49;R_2QtuSV6DUKcC4q7;anonymous;EN;agree;Defect;Dare;4 dollars;3 dollars;4 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:49;31-5-2018 10:49;IP Address;100;33;TRUE;31-5-2018 10:49;R_2ZWVVlGwNNDrcu2;anonymous;EN;agree;Cooperate;Chicken;2 dollars;2 dollars;3 dollars;2 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:48;31-5-2018 10:49;IP Address;100;76;TRUE;31-5-2018 10:49;R_3G3qetSNQtk4QVS;anonymous;EN;agree;Defect;Chicken;4 dollars;6 dollars;3 dollars;3 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:48;31-5-2018 10:50;IP Address;100;101;TRUE;31-5-2018 10:50;R_AsORvGONcUQmyIx;anonymous;EN;agree;Defect;Dare;3 dollars;4 dollars;5 dollars;8 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:39;31-5-2018 10:52;IP Address;100;775;TRUE;31-5-2018 10:52;R_2TmYRaqzEY2xauu;anonymous;EN;agree;Defect;Dare;0 dollars;5 dollars;0 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:47;31-5-2018 10:52;IP Address;100;332;TRUE;31-5-2018 10:52;R_3lVPxzZWXxIp4Ax;anonymous;EN;agree;Defect;Chicken;3 dollars;7 dollars;4 dollars;6 dollars;8;3;5;5;5;1;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:53;31-5-2018 10:54;IP Address;100;40;TRUE;31-5-2018 10:54;R_1PRIposwgFmPtWf;anonymous;EN;agree;Defect;Dare;5 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:54;31-5-2018 10:55;IP Address;100;36;TRUE;31-5-2018 10:55;R_2rkYCCo8rK77uV3;anonymous;EN;agree;Cooperate;Chicken;6 dollars;4 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:56;31-5-2018 10:57;IP Address;100;74;TRUE;31-5-2018 10:58;R_1GBrmFllzvRQvdW;anonymous;EN;agree;Cooperate;Chicken;0 dollars;5 dollars;0 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:47;31-5-2018 10:58;IP Address;100;704;TRUE;31-5-2018 10:58;R_2UirZc4655z5VER;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:57;31-5-2018 10:59;IP Address;100;125;TRUE;31-5-2018 10:59;R_2vkoKuhuzVWfQWv;anonymous;EN;agree;Defect;Dare;5 dollars;5 dollars;0 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:59;31-5-2018 11:00;IP Address;100;74;TRUE;31-5-2018 11:00;R_3IXH9MIDLXJ4usB;anonymous;EN;agree;Cooperate;Dare;3 dollars;3 dollars;10 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:55;31-5-2018 11:00;IP Address;100;302;TRUE;31-5-2018 11:00;R_2PiCky360dTjExe;anonymous;EN;agree;Defect;Chicken;5 dollars;5 dollars;0 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 10:51;31-5-2018 11:01;IP Address;100;628;TRUE;31-5-2018 11:01;R_27qTm2GLTSMOmh2;anonymous;EN;agree;Defect;Dare;10 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:02;31-5-2018 11:03;IP Address;100;77;TRUE;31-5-2018 11:03;R_3GCD1FLXnGhX8pY;anonymous;EN;agree;Cooperate;Chicken;6 dollars;7 dollars;4 dollars;8 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:01;31-5-2018 11:05;IP Address;100;217;TRUE;31-5-2018 11:05;R_VVIZ1oIYafrEB33;anonymous;EN;agree;Cooperate;Dare;5 dollars;1 dollar;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:08;31-5-2018 11:10;IP Address;100;125;TRUE;31-5-2018 11:10;R_Xhxq0wxtFZV23Ml;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:09;31-5-2018 11:10;IP Address;100;97;TRUE;31-5-2018 11:10;R_A1CKanHafqvl8Hf;anonymous;EN;agree;Cooperate;Chicken;7 dollars;9 dollars;6 dollars;8 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:14;31-5-2018 11:16;IP Address;100;105;TRUE;31-5-2018 11:16;R_72Jxm7ycynExLTX;anonymous;EN;agree;Defect;Chicken;4 dollars;5 dollars;10 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:15;31-5-2018 11:16;IP Address;100;80;TRUE;31-5-2018 11:17;R_31XFfdqZZQ7nHwK;anonymous;EN;agree;Cooperate;Chicken;0 dollars;1 dollar;0 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:12;31-5-2018 11:17;IP Address;100;331;TRUE;31-5-2018 11:17;R_25MHax3HxWTjmfL;anonymous;EN;agree;Defect;Dare;4 dollars;4 dollars;7 dollars;8 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:17;31-5-2018 11:17;Spam;100;47;TRUE;31-5-2018 11:18;R_b321Y0Yo9DRsqSl;anonymous;EN;agree;Cooperate;Chicken;0 dollars;1 dollar;0 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:16;31-5-2018 11:20;IP Address;100;229;TRUE;31-5-2018 11:20;R_2zq1lhc8NlIk6qr;anonymous;EN;agree;Cooperate;Dare;2 dollars;2 dollars;1 dollar;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:15;31-5-2018 11:21;IP Address;100;370;TRUE;31-5-2018 11:21;R_2xY93CHnrTHySSW;anonymous;EN;agree;Cooperate;Chicken;6 dollars;4 dollars;6 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:21;31-5-2018 11:23;IP Address;100;129;TRUE;31-5-2018 11:23;R_2vY53WGjyiZQ4gl;anonymous;EN;agree;Cooperate;Dare;3 dollars;4 dollars;2 dollars;3 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:21;31-5-2018 11:25;IP Address;100;191;TRUE;31-5-2018 11:25;R_3suHgGrJdHINj4p;anonymous;EN;agree;Cooperate;Chicken;3 dollars;7 dollars;10 dollars;8 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
