HITId;HITTypeId;Title;Description;Keywords;Reward;CreationTime;MaxAssignments;RequesterAnnotation;AssignmentDurationInSeconds;AutoApprovalDelayInSeconds;Expiration;NumberOfSimilarHITs;LifetimeInSeconds;AssignmentId;WorkerId;AssignmentStatus;AcceptTime;SubmitTime;AutoApprovalTime;ApprovalTime;RejectionTime;RequesterFeedback;WorkTimeInSeconds;LifetimeApprovalRate;Last30DaysApprovalRate;Last7DaysApprovalRate;Answer.surveycode;Approve;Reject
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3WMOAN2SRD1MUAM3ZIJFJ4T5VUCNVY;A2WLGVXAVT2XTR;Submitted;Thu May 31 09:44:17 PDT 2018;Thu May 31 09:53:34 PDT 2018;Sun Jun 03 09:53:34 PDT 2018;;;;557;0% (0/0);0% (0/0);0% (0/0);932640023;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;37UQDCYH6ZZXRPUGJB2QN77FVF67V6;A2G7N0X0PNX0EE;Submitted;Thu May 31 09:36:32 PDT 2018;Thu May 31 09:45:50 PDT 2018;Sun Jun 03 09:45:50 PDT 2018;;;;558;0% (0/0);0% (0/0);0% (0/0);987282540;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3BDCF01OGZYDA4ENSGQKDBTA8HIYLM;A3SD7DD4D0FHLK;Submitted;Thu May 31 13:20:13 PDT 2018;Thu May 31 13:29:31 PDT 2018;Sun Jun 03 13:29:31 PDT 2018;;;;558;0% (0/0);0% (0/0);0% (0/0);678959342;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3FDJT1UU76C4OAMLWE9MNEI2OB65K5;A11QDNT3W7DT7K;Submitted;Thu May 31 09:43:57 PDT 2018;Thu May 31 09:53:20 PDT 2018;Sun Jun 03 09:53:20 PDT 2018;;;;563;0% (0/0);0% (0/0);0% (0/0);378600550;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3UNH76FOCU9XGMW8SSRZDO8Z8L9MYB;A2E2UARVOVDR9Y;Submitted;Thu May 31 10:12:54 PDT 2018;Thu May 31 10:22:21 PDT 2018;Sun Jun 03 10:22:21 PDT 2018;;;;567;0% (0/0);0% (0/0);0% (0/0);355974210;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3LWJHTCVCEQI1AD5FV6S5CLOCCFQF6;A8RAYYZKGDBQD;Submitted;Thu May 31 13:19:06 PDT 2018;Thu May 31 13:28:36 PDT 2018;Sun Jun 03 13:28:36 PDT 2018;;;;570;0% (0/0);0% (0/0);0% (0/0);486973570;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;36NEMU28XHHTRH18DR9BSRNJXD3MW6;A3I4PK485Z5QP9;Submitted;Thu May 31 09:39:07 PDT 2018;Thu May 31 09:48:40 PDT 2018;Sun Jun 03 09:48:40 PDT 2018;;;;573;0% (0/0);0% (0/0);0% (0/0);864818982;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;339ANSOTR76G0YH03YSGCNM7TYWKIG;AYQH26R4KXW2K;Submitted;Thu May 31 10:56:56 PDT 2018;Thu May 31 11:06:32 PDT 2018;Sun Jun 03 11:06:32 PDT 2018;;;;576;0% (0/0);0% (0/0);0% (0/0);469526293;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;33FOTY3KEOPNHU9E3EQCW5SD7NM1C2;A1NFBKUYYVUYWF;Submitted;Thu May 31 11:48:25 PDT 2018;Thu May 31 11:58:02 PDT 2018;Sun Jun 03 11:58:02 PDT 2018;;;;577;0% (0/0);0% (0/0);0% (0/0);131522262;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3ZGVPD4G6VL1Y7WXXBUUD9CT8N3TZ4;A14ADQ7RUN6TDY;Submitted;Thu May 31 09:38:50 PDT 2018;Thu May 31 09:48:33 PDT 2018;Sun Jun 03 09:48:33 PDT 2018;;;;583;0% (0/0);0% (0/0);0% (0/0);249314825;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3QAVNHZ3EO8CEMGKCAC4APB35PALAS;A3UPZ88FI1EJC;Submitted;Thu May 31 09:37:40 PDT 2018;Thu May 31 09:47:25 PDT 2018;Sun Jun 03 09:47:25 PDT 2018;;;;585;0% (0/0);0% (0/0);0% (0/0);999130295;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;30X31N5D65UZIZBAWJ95MBPYXJJSAE;A25N0K40JAZTN1;Submitted;Thu May 31 09:43:17 PDT 2018;Thu May 31 09:53:17 PDT 2018;Sun Jun 03 09:53:17 PDT 2018;;;;600;0% (0/0);0% (0/0);0% (0/0);247858032;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3IXEICO794NZAXCMV6XJGBJY3K2T6B;A9EQ4FWCUQVBL;Submitted;Thu May 31 11:55:05 PDT 2018;Thu May 31 12:05:06 PDT 2018;Sun Jun 03 12:05:06 PDT 2018;;;;601;0% (0/0);0% (0/0);0% (0/0);951024115;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;337RC3OW076W6AJIN5306CPGQZCLVU;A12WRJ2ZMDW3SU;Submitted;Thu May 31 09:42:22 PDT 2018;Thu May 31 09:52:27 PDT 2018;Sun Jun 03 09:52:27 PDT 2018;;;;605;0% (0/0);0% (0/0);0% (0/0);966887802;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3018Q3ZVOKUNHKBXHU90W1K2BH0AR8;A1SN7EOZUW5VP3;Submitted;Thu May 31 09:40:15 PDT 2018;Thu May 31 09:50:30 PDT 2018;Sun Jun 03 09:50:30 PDT 2018;;;;615;0% (0/0);0% (0/0);0% (0/0);278259274;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3YW4XOSQKSPJ3OQEP5BCQBEJEMY1UF;A29AX5O8KL48F8;Submitted;Thu May 31 09:39:01 PDT 2018;Thu May 31 09:49:22 PDT 2018;Sun Jun 03 09:49:22 PDT 2018;;;;621;0% (0/0);0% (0/0);0% (0/0);113398413;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;36ZN444YTT2ZQP2F1QK9J43GD2NOIJ;A219VCQZADQ45W;Submitted;Thu May 31 09:54:20 PDT 2018;Thu May 31 10:04:46 PDT 2018;Sun Jun 03 10:04:46 PDT 2018;;;;626;0% (0/0);0% (0/0);0% (0/0);675409158;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;340UGXU9D05ZP06CWJV1XZLZ3Q4UVW;APF1EAZT104LQ;Submitted;Thu May 31 09:40:00 PDT 2018;Thu May 31 09:50:29 PDT 2018;Sun Jun 03 09:50:29 PDT 2018;;;;629;0% (0/0);0% (0/0);0% (0/0);37206039;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3L4D84MIL1WLTJ0YFVAJBWLFEVWJH0;ABKPEX0E9W2HW;Submitted;Thu May 31 09:41:26 PDT 2018;Thu May 31 09:52:00 PDT 2018;Sun Jun 03 09:52:00 PDT 2018;;;;634;0% (0/0);0% (0/0);0% (0/0);878394243;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3PWWM24LHU2SUC1X56ALZ26Z91Q82T;A33QI63NVR8CUO;Submitted;Thu May 31 10:14:04 PDT 2018;Thu May 31 10:24:42 PDT 2018;Sun Jun 03 10:24:42 PDT 2018;;;;638;0% (0/0);0% (0/0);0% (0/0);153081694;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3PEIJLRY6VX4LT0CRYBK383H4HMXW0;A19L8SNH73AX1Z;Submitted;Thu May 31 09:36:37 PDT 2018;Thu May 31 09:47:24 PDT 2018;Sun Jun 03 09:47:24 PDT 2018;;;;647;0% (0/0);0% (0/0);0% (0/0);267316777;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;333U7HK6IBJ4H3VWTZRTKB6HM32DJK;A1P0XSCJ9XAV74;Submitted;Thu May 31 09:37:05 PDT 2018;Thu May 31 09:47:52 PDT 2018;Sun Jun 03 09:47:52 PDT 2018;;;;647;0% (0/0);0% (0/0);0% (0/0);41742977;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3CCZ6YKWR9NK7E3USHIXX54MDIU95H;A2YH9MQZQY449I;Submitted;Thu May 31 12:46:49 PDT 2018;Thu May 31 12:57:36 PDT 2018;Sun Jun 03 12:57:36 PDT 2018;;;;647;0% (0/0);0% (0/0);0% (0/0);417288750;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3GD6L00D3U10QGL5G3KQZ1XP10XM1A;A2W4Z6GVPNCO3C;Submitted;Thu May 31 10:04:37 PDT 2018;Thu May 31 10:15:26 PDT 2018;Sun Jun 03 10:15:26 PDT 2018;;;;649;0% (0/0);0% (0/0);0% (0/0);819486056;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;378XPAWRUEHAOL8ER7FRI9JBOLGIAB;ABL3H3O3BI8ZD;Submitted;Thu May 31 09:36:25 PDT 2018;Thu May 31 09:47:16 PDT 2018;Sun Jun 03 09:47:16 PDT 2018;;;;651;0% (0/0);0% (0/0);0% (0/0);456310156;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3CCZ6YKWR9NK7E3USHIXX54MDHY95J;A34SVP7NQ7MH17;Submitted;Thu May 31 10:11:35 PDT 2018;Thu May 31 10:22:31 PDT 2018;Sun Jun 03 10:22:31 PDT 2018;;;;656;0% (0/0);0% (0/0);0% (0/0);102422442;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3OVR4I9USRN83UGGVEA9E8OXNL5Q4F;A19RUEYADULHZN;Submitted;Thu May 31 10:03:46 PDT 2018;Thu May 31 10:14:43 PDT 2018;Sun Jun 03 10:14:43 PDT 2018;;;;657;0% (0/0);0% (0/0);0% (0/0);496822494;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;34BBWHLWHCF7VYBHSCBJ0YG2G5GWIZ;A110BZSDZN7E16;Submitted;Thu May 31 12:05:19 PDT 2018;Thu May 31 12:16:18 PDT 2018;Sun Jun 03 12:16:18 PDT 2018;;;;659;0% (0/0);0% (0/0);0% (0/0);703443234;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3HYA4D452TN19RBKDKGR9UNLW5WF2A;A39C1BN9ZSQ0R2;Submitted;Thu May 31 09:38:31 PDT 2018;Thu May 31 09:49:38 PDT 2018;Sun Jun 03 09:49:38 PDT 2018;;;;667;0% (0/0);0% (0/0);0% (0/0);879381110;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3OSWBBLG1G15CN0LA36UBKEWX1KXDV;A3UEJQ4EJB9DBD;Submitted;Thu May 31 09:58:11 PDT 2018;Thu May 31 10:09:23 PDT 2018;Sun Jun 03 10:09:23 PDT 2018;;;;672;0% (0/0);0% (0/0);0% (0/0);665464577;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3HWRJOOET7628CSMCOBRIUFPIYMSEE;A168QBUOKNFWWK;Submitted;Thu May 31 10:13:20 PDT 2018;Thu May 31 10:24:32 PDT 2018;Sun Jun 03 10:24:32 PDT 2018;;;;672;0% (0/0);0% (0/0);0% (0/0);215183485;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;358UUM7WR175YIDZARXGMAICA9T7RD;A2SHW0VA0MJ8N0;Submitted;Thu May 31 09:44:24 PDT 2018;Thu May 31 09:55:37 PDT 2018;Sun Jun 03 09:55:37 PDT 2018;;;;673;0% (0/0);0% (0/0);0% (0/0);884922245;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3KV0LJBBH4POJLKMEXZ55SF25Y2RMM;ALVNLAB9WP9I4;Submitted;Thu May 31 10:45:09 PDT 2018;Thu May 31 10:56:23 PDT 2018;Sun Jun 03 10:56:23 PDT 2018;;;;674;0% (0/0);0% (0/0);0% (0/0);408504173;;
